,id,recipe,ingredient
22078,9ec1e685420e4947acdadf286641a459,แกงกะหรี่ญี่ปุ่นหมู,น้ำเปล่า
22079,0831bebfc5ed48c189a8e8e9da1de4a9,โจ๊กเอียเล้ง,เอียเล้ง
22080,0831bebfc5ed48c189a8e8e9da1de4a9,โจ๊กเอียเล้ง,ข้าวต้ม
22081,0831bebfc5ed48c189a8e8e9da1de4a9,โจ๊กเอียเล้ง,ต้นหอมซอย
22082,0831bebfc5ed48c189a8e8e9da1de4a9,โจ๊กเอียเล้ง,ขิงซอย
22083,0831bebfc5ed48c189a8e8e9da1de4a9,โจ๊กเอียเล้ง,พริกไทย
22084,0831bebfc5ed48c189a8e8e9da1de4a9,โจ๊กเอียเล้ง,เกลือ
22085,0831bebfc5ed48c189a8e8e9da1de4a9,โจ๊กเอียเล้ง,ไข่ลวก
22086,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,หมูสามชั้น
22087,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,ขิงแก่
22088,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,ต้นหอม
22089,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,หอมหัวใหญ่
22090,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,กระเทียม
22091,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,น้ำตาล
22092,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,ซอสปรุงรสหรือโซยุ ถ้ามี
22093,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,เชือกมัดอาหาร
22094,c7408d07fe6049678b79ab0dd646199e,หมูชาชูไทยทำ,พริกไทย
22095,d5b35c87f1864fb09cf2b40f9fdde861,น้ำพริกมะพร้าวคั่ว,มะพร้าวคั่ว
22096,d5b35c87f1864fb09cf2b40f9fdde861,น้ำพริกมะพร้าวคั่ว,พริกชี้ฟ้า
22097,d5b35c87f1864fb09cf2b40f9fdde861,น้ำพริกมะพร้าวคั่ว,มะนาว
22098,d5b35c87f1864fb09cf2b40f9fdde861,น้ำพริกมะพร้าวคั่ว,น้ำตาล
22099,d5b35c87f1864fb09cf2b40f9fdde861,น้ำพริกมะพร้าวคั่ว,หมูสับ
22100,d5b35c87f1864fb09cf2b40f9fdde861,น้ำพริกมะพร้าวคั่ว,เกลือ
22101,d5b35c87f1864fb09cf2b40f9fdde861,น้ำพริกมะพร้าวคั่ว,ใบมะกรูดฝอย
22102,182d3c5be49b4d88ab7760f1f9ff3fd9,จุกบี้โอวนี้แปะก้วย โฮมเมด,แปะก้วย
22103,182d3c5be49b4d88ab7760f1f9ff3fd9,จุกบี้โอวนี้แปะก้วย โฮมเมด,เผือก
22104,182d3c5be49b4d88ab7760f1f9ff3fd9,จุกบี้โอวนี้แปะก้วย โฮมเมด,น้ำตาล
22105,182d3c5be49b4d88ab7760f1f9ff3fd9,จุกบี้โอวนี้แปะก้วย โฮมเมด,ข้าวเหนียวสุก
22106,182d3c5be49b4d88ab7760f1f9ff3fd9,จุกบี้โอวนี้แปะก้วย โฮมเมด,เกลือ
22107,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,น้ำปลา
22108,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,พริกแกงแดง
22109,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,กระทิ
22110,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,ขนมจีน
22111,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,ใบทานตะวัน
22112,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,ถั่วงอก
22113,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,ใบแมงลัก
22114,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,เกลือ
22115,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,ผักดองหั่นฝอย
22116,6ffc957f8490438180abee1117d80d15,ขนมจีนน้ำยาปลา ตำครก,กระชาย
22117,73dc1b042a6447bfa993f2fb8d62afb3,ไก่ผัดกระเทียมญี่ปุ่น,เนื้อไก่
22118,73dc1b042a6447bfa993f2fb8d62afb3,ไก่ผัดกระเทียมญี่ปุ่น,กระเทียม
22119,73dc1b042a6447bfa993f2fb8d62afb3,ไก่ผัดกระเทียมญี่ปุ่น,น้ำตาล
22120,73dc1b042a6447bfa993f2fb8d62afb3,ไก่ผัดกระเทียมญี่ปุ่น,ซอสปรุงรส
22121,73dc1b042a6447bfa993f2fb8d62afb3,ไก่ผัดกระเทียมญี่ปุ่น,น้ำเปล่า
22122,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,เนื้อไก่
22123,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,พริกหยวก
22124,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,กระเทียม
22125,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,น้ำมันพืช
22126,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,ซอสปรุงรส
22127,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,น้ำมันหอย
22128,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,น้ำตาล
22129,d77b91a3dba4437f8bf3984ea15ecced,ไก่ผัดพริกหยวก,น้ำเปล่า
22130,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,เนื้อไก่
22131,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,ข้าวโพด
22132,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,หอมหัวใหญ่
22133,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,เต้าหู้ไข่
22134,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,พริกชี้ฟ้า
22135,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,ใบตำลึง
22136,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,น้ำมันพืช
22137,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,ซอสปรุงรส
22138,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,น้ำตาล
22139,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,น้ำเปล่า
22140,997c848c62a148afbc815c4dfcf34e46,ไก่เต้าหู้ไข่คลีนๆ,กระเทียม
22141,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,ไก่
22142,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,กระเทียม
22143,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,ซอสปรุงรส
22144,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,น้ำตาล
22145,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,น้ำมันหอย
22146,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,น้ำซุป
22147,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,พริกไทย
22148,9a101054885a409b8693ea2b0068864e,ไก่ซอสกระเทียม,น้ำมัน
22149,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,หมูสับ
22150,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,เห็ดชิเมจิ
22151,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,ข้าวโพดอ่อน
22152,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,พริกชี้ฟ้า
22153,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,กระเทียม
22154,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,น้ำมัน
22155,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,ซอสถั่วเหลือง
22156,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,น้ำตาล
22157,10d7a063b90f40499ac7d7b157c89eb8,เห็ดชิเมจิข้าวโพดอ่อน,น้ำซุป
22158,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,ฟักทอง
22159,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,ต้นหอม
22160,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,เต้าหู้ไข่
22161,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,กุ้งแห้ง
22162,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,กระเทียม
22163,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,ซอสถั่วเหลือง
22164,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,น้ำตาล
22165,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,พริกไทย
22166,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,น้ำมัน
22167,03ca047885134f0d8ad1f429be9c176f,ฟักทองเต้าหู้,น้ำซุป
22168,a5575fa88cc44577bfcd9a5538f2e071,ยำปลาทูทอด,ปลาทู
22169,a5575fa88cc44577bfcd9a5538f2e071,ยำปลาทูทอด,มะนาว
22170,a5575fa88cc44577bfcd9a5538f2e071,ยำปลาทูทอด,พริกขี้หนู
22171,a5575fa88cc44577bfcd9a5538f2e071,ยำปลาทูทอด,ต้นหอม
22172,a5575fa88cc44577bfcd9a5538f2e071,ยำปลาทูทอด,ผักชี
22173,a5575fa88cc44577bfcd9a5538f2e071,ยำปลาทูทอด,น้ำตาล
22174,a5575fa88cc44577bfcd9a5538f2e071,ยำปลาทูทอด,น้ำปลา
22175,46b0cb739c6b439ea599ebb44cc25449,ข้าวโพดหวานในไข่เจียว,ไข่ไก่
22176,46b0cb739c6b439ea599ebb44cc25449,ข้าวโพดหวานในไข่เจียว,ข้าวโพดหวานต้มสุก
22177,46b0cb739c6b439ea599ebb44cc25449,ข้าวโพดหวานในไข่เจียว,น้ำปลา
22178,46b0cb739c6b439ea599ebb44cc25449,ข้าวโพดหวานในไข่เจียว,น้ำมันสำหรับทอด
22179,46b0cb739c6b439ea599ebb44cc25449,ข้าวโพดหวานในไข่เจียว,พริกไทย
22180,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,แหนม
22181,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,ไข่ไก่
22182,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,มะเขือเทศสีดา
22183,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,หอมใหญ่
22184,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,กระเทียม
22185,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,น้ำมัน
22186,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,ต้นหอมซอย
22187,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,ข้าวสวย
22188,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,น้ำปลา
22189,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,น้ำตาล
22190,156e5aef0e9d4ecea43ef2d22db8c156,ข้าวผัดนับคะแนน,พริกไทย
22191,0db5139387e04b7bb392e09df019c202,สลัดปลาสลิด,ผักสลัด
22192,0db5139387e04b7bb392e09df019c202,สลัดปลาสลิด,ปลาสลิด
22193,0db5139387e04b7bb392e09df019c202,สลัดปลาสลิด,น้ำสลัด
22194,9c15841098ef4df983b799008a4a0a9f,ข้าวต้มเลือกตั้ง,กุ้ง
22195,9c15841098ef4df983b799008a4a0a9f,ข้าวต้มเลือกตั้ง,ต้นหอมซอย
22196,9c15841098ef4df983b799008a4a0a9f,ข้าวต้มเลือกตั้ง,ไข่ต้ม
22197,9c15841098ef4df983b799008a4a0a9f,ข้าวต้มเลือกตั้ง,ข้าวต้ม
22198,9c15841098ef4df983b799008a4a0a9f,ข้าวต้มเลือกตั้ง,น้ำซุปกระดูก
22199,9c15841098ef4df983b799008a4a0a9f,ข้าวต้มเลือกตั้ง,น้ำปลา
22200,9c15841098ef4df983b799008a4a0a9f,ข้าวต้มเลือกตั้ง,ขิงซอย
22201,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,หมูกรอบ
22202,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,ถั่วฝักยาวสิรินธร
22203,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,กระเทียม
22204,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,พริก
22205,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,น้ำมัน
22206,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,น้ำปลา
22207,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,น้ำเปล่า
22208,a1099fe0e61846d9a8a7c380b91dd46e,ถั่วฝักยาวสิรินธรผัดหมูกรอบ,น้ำมันหอย
22209,c9e8b09d1a53414bb6e78eadafdc9221,หมูสามชั้นกรอบ,หมูสามชั้น
22210,c9e8b09d1a53414bb6e78eadafdc9221,หมูสามชั้นกรอบ,คนอร์ซอส
22211,c9e8b09d1a53414bb6e78eadafdc9221,หมูสามชั้นกรอบ,น้ำมันทอด
22212,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,ปลากระพง
22213,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,ใบคึ่นไช่
22214,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,น้ำปลา
22215,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,พริกไทย
22216,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,ข้าวต้มไรซ์เบอรี่
22217,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,น้ำเปล่า
22218,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,คนอร์หมู
22219,abb3cf3c04304ffd870f8c00de0414b7,ข้าวต้มปลาข้าวไรซ์,ขิงซอย
22220,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,ผักแขนง
22221,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,หมูกรอบ
22222,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,น้ำมันหมู
22223,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,น้ำเปล่า
22224,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,เต้าเจี้ยว
22225,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,น้ำมันหอย
22226,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,กระเทียม
22227,cf3422a9fd0442ada8cfbb1d059e6b6d,แขนงหมูกรอบ,คนอร์หมู
22228,f02c422566794909834cb1de85c76a24,ไข่น้ำผักหอม,ไข่ไก่
22229,f02c422566794909834cb1de85c76a24,ไข่น้ำผักหอม,ผักหอม
22230,f02c422566794909834cb1de85c76a24,ไข่น้ำผักหอม,น้ำเปล่า
22231,f02c422566794909834cb1de85c76a24,ไข่น้ำผักหอม,ซอสปรุงรส
22232,f02c422566794909834cb1de85c76a24,ไข่น้ำผักหอม,ผงปรุงรสหมู
22233,f02c422566794909834cb1de85c76a24,ไข่น้ำผักหอม,ต้นหอม
22234,f02c422566794909834cb1de85c76a24,ไข่น้ำผักหอม,พริกไทย
22235,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,ปลาหมึก
22236,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,เนื้อไก่
22237,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,กระเพราแดง
22238,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,กระเทียม
22239,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,พริก
22240,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,น้ำเปล่า
22241,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,น้ำปลา
22242,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,น้ำตาล
22243,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,ถั่วฝักยาวหั่น
22244,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,หอมใหญ่ซอย
22245,36a1b53fb83b48f09898ba0706a3ed94,หมึกไก่กระเพราแดง,น้ำมันพืช
22246,264b481e12504fd78eea0c78b4cd2a56,ถั่วลันเตาผัดกุ้ง,ถั่วลันเตา
22247,264b481e12504fd78eea0c78b4cd2a56,ถั่วลันเตาผัดกุ้ง,กุ้ง
22248,264b481e12504fd78eea0c78b4cd2a56,ถั่วลันเตาผัดกุ้ง,กระเทียม
22249,264b481e12504fd78eea0c78b4cd2a56,ถั่วลันเตาผัดกุ้ง,น้ำมันพืช
22250,264b481e12504fd78eea0c78b4cd2a56,ถั่วลันเตาผัดกุ้ง,น้ำปลา
22251,264b481e12504fd78eea0c78b4cd2a56,ถั่วลันเตาผัดกุ้ง,ผงปรุงรสหมู
22252,264b481e12504fd78eea0c78b4cd2a56,ถั่วลันเตาผัดกุ้ง,น้ำเปล่า
22253,a307ada53c974508a1364e8b584ae772,น้ำดอกอัญชันม่วงเข้ม,ดอกอัญชัน
22254,a307ada53c974508a1364e8b584ae772,น้ำดอกอัญชันม่วงเข้ม,น้ำเปล่า
22255,a307ada53c974508a1364e8b584ae772,น้ำดอกอัญชันม่วงเข้ม,น้ำตาล
22256,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,เส้นหมี่
22257,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,น้ำเปล่า
22258,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,คนอร์หมู
22259,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,ลูกชิ้นเต้าหู้
22260,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,ต้นอ่อนทานตะวัน
22261,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,กระเทียม
22262,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,กะหล่ำ
22263,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,น้ำปลา
22264,5c86b0c28a6b4a29aaf460b7d8240c9c,เส้นหมี่ชิ้นเต้าหู้,น้ำตาล
22265,b1b73890d2b04049b3da319fac9cfba6,น้ำจับเลี้ยง,ชุดจับเลี้ยง
22266,b1b73890d2b04049b3da319fac9cfba6,น้ำจับเลี้ยง,น้ำเปล่า
22267,b1b73890d2b04049b3da319fac9cfba6,น้ำจับเลี้ยง,น้ำตาล
22268,a9dfe56272aa40d486b7b4945dbe53ad,แกงส้มปลาป๋อง,ปลากระป๋อง
22269,a9dfe56272aa40d486b7b4945dbe53ad,แกงส้มปลาป๋อง,กะหล่ำ
22270,a9dfe56272aa40d486b7b4945dbe53ad,แกงส้มปลาป๋อง,ข้าวโพดอ่อน
22271,a9dfe56272aa40d486b7b4945dbe53ad,แกงส้มปลาป๋อง,คนอร์ซอส
22272,a9dfe56272aa40d486b7b4945dbe53ad,แกงส้มปลาป๋อง,น้ำเปล่า
22273,ab635e2cb8d946168533e4452a750c3a,ผักตุ๋นซุปเป็ด,ผักชุงไฉ่
22274,ab635e2cb8d946168533e4452a750c3a,ผักตุ๋นซุปเป็ด,หมูสามชั้น
22275,ab635e2cb8d946168533e4452a750c3a,ผักตุ๋นซุปเป็ด,กระดูกเป็ด
22276,ab635e2cb8d946168533e4452a750c3a,ผักตุ๋นซุปเป็ด,กระเทียม
22277,ab635e2cb8d946168533e4452a750c3a,ผักตุ๋นซุปเป็ด,น้ำปลา
22278,ab635e2cb8d946168533e4452a750c3a,ผักตุ๋นซุปเป็ด,น้ำเปล่า
22279,ab635e2cb8d946168533e4452a750c3a,ผักตุ๋นซุปเป็ด,น้ำมันหมู
22280,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,สะโพกไก่
22281,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,ผักกาดดองซอย
22282,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,คึ่นไฉ่
22283,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,หอมใหญ่
22284,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,ไข่ไก่
22285,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,พริก
22286,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,กระเทียม
22287,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,น้ำมันหมู
22288,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,น้ำปลา
22289,4d1d57b6050b4295b8282df212c75e90,ผักกาดดองผัดไก่,น้ำเปล่า
22290,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,เส้นหมี่ขาวลวกสุก
22291,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,น้ำเปล่า
22292,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,หมูสับ
22293,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,ลูกชิ้นหมู
22294,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,ต้นหอม
22295,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,กะหล่ำ
22296,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,ไข่ไก่
22297,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,กระเทียม
22298,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,น้ำปลา
22299,05d3b90eecae4b7fb786dd4b1d2a6862,เส้นหมี่น้ำไข่ออนเซ็น,น้ำตาล
22300,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,สะโพกหรืออกไก่
22301,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,ใบกระเพรา
22302,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,พริก
22303,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,กระเทียม
22304,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,น้ำมันพืช
22305,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,เต้าหู้ไข่
22306,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,น้ำปลา
22307,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,น้ำตาล
22308,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,หอมใหญ่
22309,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,ข้าวโพดหวาน
22310,72d4c587857d4abeb3071cbe35ab66a7,ผัดกระเพราเต้าหู้ไข่,น้ำเปล่า
22311,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,สะโพกไก่หั่น
22312,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,ข้าวโพดหวานสุก
22313,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,หอมใหญ่
22314,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,กระเทียม
22315,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,ต้นหอมซอย
22316,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,น้ำปลา
22317,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,พริกไทย
22318,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,ไข่ไก่
22319,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,น้ำมันพืช
22320,d8527073c44d4664bf4fbbc7d4d25397,ข้าวผัดกลางเดือน,ข้าวสวยค้างคืน
22321,9a741b889ec84ad0a0cefb4857cf8dc0,Health Omelette,ไข่ไก่
22322,9a741b889ec84ad0a0cefb4857cf8dc0,Health Omelette,ข้าวโพดหวานแกะเม็ด
22323,9a741b889ec84ad0a0cefb4857cf8dc0,Health Omelette,แครอทหั่นเต๋า
22324,9a741b889ec84ad0a0cefb4857cf8dc0,Health Omelette,ใบคึ่นไช่หั่นฝอย
22325,9a741b889ec84ad0a0cefb4857cf8dc0,Health Omelette,น้ำปลา
22326,9a741b889ec84ad0a0cefb4857cf8dc0,Health Omelette,น้ำมัน
22327,9a741b889ec84ad0a0cefb4857cf8dc0,Health Omelette,คนอร์หมู
22328,940d4506aa5c4195adfecbe39c35f7ed,คั่วไก่ตรุษจีน,ไก่ต้มฉีกเนื้อ
22329,940d4506aa5c4195adfecbe39c35f7ed,คั่วไก่ตรุษจีน,กระเทียม
22330,940d4506aa5c4195adfecbe39c35f7ed,คั่วไก่ตรุษจีน,พริกไทย
22331,940d4506aa5c4195adfecbe39c35f7ed,คั่วไก่ตรุษจีน,ซอสถั่วเหลือง
22332,940d4506aa5c4195adfecbe39c35f7ed,คั่วไก่ตรุษจีน,น้ำมันพืข
22333,77baf65608be49e9bf44191298ca9ec9,แกงจืดฟักใส่หมูสับและปูอัด,ฟักเขียว
22334,77baf65608be49e9bf44191298ca9ec9,แกงจืดฟักใส่หมูสับและปูอัด,หมูสับ
22335,77baf65608be49e9bf44191298ca9ec9,แกงจืดฟักใส่หมูสับและปูอัด,ปูอัด
22336,77baf65608be49e9bf44191298ca9ec9,แกงจืดฟักใส่หมูสับและปูอัด,น้ำเปล่า
22337,77baf65608be49e9bf44191298ca9ec9,แกงจืดฟักใส่หมูสับและปูอัด,ซีอิ้วขาว
22338,77baf65608be49e9bf44191298ca9ec9,แกงจืดฟักใส่หมูสับและปูอัด,พริกไทย
